ENSG00000170681,CAVIN4,protein binding,regulation of gene expression,positive regulation of transcription,muscle organ development,plasma membrane localization,sarcolemma
ENSG00000106459,NRF1,dna-binding transcription factor activity,rna polymerase ii-specific dna binding,regulation of transcription by rna polymerase ii,mitochondrial biogenesis,oxidative phosphorylation,cellular energy homeostasis
ENSG00000179044,EXOC3L1,snare binding,secretion granule biogenesis,exocyst localization,protein binding,vesicle trafficking,tumor progression
ENSG00000108733,PEX12,protein transmembrane transporter activity,ubiquitin ligase activator activity,protein targeting to peroxisome,cellular response to reactive oxygen species,protein quality control for misfolded or incompletely synthesized proteins,peroxisomal membrane localization
ENSG00000103089,FA2H,fatty acid 2-hydroxylase activity,lipid metabolic process,sphingolipid biosynthetic process,glucosylceramide biosynthesis,membrane organization,fatty acid biosynthetic process
ENSG00000133313,CNDP2,metallopeptidase activity,carboxypeptidase activity,dipeptidase activity,nucleoplasm localization,cytoplasm localization,extracellular exosome localization
ENSG00000107949,BCCIP,dna repair,homologous recombination,cell cycle regulation,chromosome segregation,mitotic spindle organization,brca2 interaction
ENSG00000164761,TNFRSF11B,osteoprotegerin binding,bone resorption regulation,negative regulation of apoptosis,extracellular matrix organization,immune system modulation,tumor necrosis factor signaling
ENSG00000089177,KIF16B,microtubule motor activity,receptor trafficking,golgi to endosome transport,early endosome to late endosome transport,egfr signaling pathway,fgfr signaling pathway
ENSG00000163762,TM4SF18,transmembrane protein,cell adhesion,protein binding,epithelial-mesenchymal transition,tumor invasion,metastasis
ENSG00000120549,KIAA1217,centrosome organization,cytoskeletal regulation,embryonic development,intracellular transport,tumor overexpression,potential oncogenic role
ENSG00000115468,EFHD1,calcium ion binding,calcium ion sensor activity,mitochondrion localization,neuron projection development,regulation of cellular hyperosmotic salinity response,energy metabolism
ENSG00000164144,ARFIP1,arp2/3 complex regulation,actin cytoskeleton remodeling,phosphatidylinositol-4-phosphate binding,intracellular protein transport,vesicular transport,membrane dynamics
ENSG00000144724,PTPRG,receptor-type tyrosine-protein phosphatase gamma,non-membrane spanning protein tyrosine phosphatase activity,signal transduction,cell surface receptor protein tyrosine kinase signaling pathway,chromatin remodeling,histone h2axy142 phosphatase activity
ENSG00000203896,LIME1,regulation of release of sequestered calcium ion into cytosol,regulation of phosphatidylinositol 3-kinase/protein kinase b signal transduction,regulation of canonical nf-kappab signal transduction,t cell receptor signaling pathway,b cell receptor signaling pathway,protein kinase binding
ENSG00000184210,DGAT2L6,diacylglycerol o-acyltransferase activity,acyltransferase activity,protein binding,lipid metabolic process,endoplasmic reticulum membrane,monoacylglycerol biosynthetic process
ENSG00000117410,ATP6V0B,lysosomal membrane,proton transmembrane transport,proton-transporting atpase activity,intracellular ph reduction,protein degradation,v0 domain
ENSG00000100139,MICALL1,endocytic recycling,plasma membrane tubulation,receptor-mediated endocytosis,small gtpase binding,cadherin binding,protein targeting to membrane
ENSG00000183621,ZNF438,dna-binding transcription factor activity,regulation of transcription by rna polymerase ii,rna polymerase ii-specific dna binding,metal ion binding,protein binding,nucleoplasm localization
ENSG00000137876,RSL24D1,ribosome biogenesis,protein binding,translation,nucleoplasm localization,ribosomal large subunit biogenesis,nucleolus localization
ENSG00000125351,UPF3B,nonsense-mediated decay,mrna binding,protein binding,rna binding,cytoplasm localization,nucleoplasm localization
ENSG00000112309,B3GAT2,chondroitin sulfate proteoglycan biosynthesis,carbohydrate metabolic process,protein glycosylation,golgi apparatus localization,membrane localization,tumor microenvironment
ENSG00000128266,GNAZ,g protein-coupled serotonin receptor binding,adenylate cyclase inhibitor activity,gtpase activity,g protein-coupled receptor binding,plasma membrane localization,signal transduction
ENSG00000263101,KRTAP3-3,keratin filament,cytosol localization,structural molecule activity,protein binding,intermediate filament,epithelial tissue maintenance
ENSG00000077080,ACTL6B,chromatin remodeling,transcription coactivator activity,cell proliferation regulation,cytoskeleton organization,dna repair,immune modulation
ENSG00000175334,BANF1,immune evasion through cgas/sting pathway suppression,chromatin organization,dna integration,mitotic nuclear membrane reassembly,oxidative stress response,innate immune response regulation
ENSG00000184486,POU3F2,dna-binding transcription factor activity,neuron development,cell differentiation,positive regulation of cell population proliferation,sequence-specific dna binding,nervous system development
ENSG00000100146,SOX10,dna-binding transcription factor activity,cell proliferation,transcription elongation by rna polymerase ii,negative regulation of dna-templated transcription,cellular response to progesterone stimulus,developmental process
ENSG00000196531,NACA,dna binding,transcriptional coactivator activity,positive regulation of cell proliferation,protein transport,wound healing,cardiac morphogenesis
ENSG00000136279,DBNL,cadherin binding,actin cytoskeleton organization,podosome assembly,rac protein signal transduction,cell-cell adhesion,invasiveness
ENSG00000182087,TMEM259,erad pathway regulation,endoplasmic reticulum localization,protein quality control,response to er stress,transmembrane protein,cellular component
ENSG00000108551,RASD1,gtp binding,gtpase activity,g-protein beta-subunit binding,signal transduction,negative regulation of dna-templated transcription,nitric oxide mediated signal transduction
ENSG00000128881,TTBK2,histone kinase activity,microtubule cytoskeleton organization,cell migration regulation,chromatin remodeling,cilia assembly,negative regulation of protein localization to microtubule
ENSG00000110274,CEP164,centrosomal protein,dna repair,cell division,cilium assembly,protein binding,cytoplasm localization
ENSG00000031081,ARHGAP31,rho gtpase activator activity,signal transduction,small gtpase-mediated signal transduction,focal adhesion,lamellipodium formation,cell migration
ENSG00000276234,TADA2A,transcriptional coactivator activity,histone acetyltransferase activity,chromatin remodeling,cell cycle regulation,dna-templated transcription,regulation of gene expression
ENSG00000054116,TRAPPC3,vesicle tethering,copii vesicle coating,protein binding,endoplasmic reticulum to golgi vesicle-mediated transport,golgi apparatus,cis-golgi network membrane
ENSG00000256660,CLEC12B,carbohydrate binding,signaling receptor inhibitor activity,natural killer cell inhibitory signaling pathway,negative regulation of receptor signaling pathway via stat,negative regulation of natural killer cell mediated cytotoxicity,protein phosphatase binding
ENSG00000215193,PEX26,protein-membrane adaptor activity,peroxisome biogenesis,protein import into peroxisome,protein transport,cytosol localization,cancer relevance
ENSG00000139970,RTN1,endoplasmic reticulum tubular network formation,protein binding,neuron differentiation,negative regulation of amyloid-beta formation,protein folding and trafficking,cellular process hijacking
ENSG00000096070,BRPF3,histone acetylation,chromatin remodeling,dna replication,transcription regulation,hematopoiesis,moz/morf complex
ENSG00000119938,PPP1R3C,glycogen metabolism regulation,protein phosphatase 1 binding,protein phosphatase activity,phosphorylation signaling,cytosol localization,cancer cell growth
ENSG00000132792,CTNNBL1,rna splicing,apoptosis regulation,protein binding,nucleus localization,cytoplasm localization,membrane localization
ENSG00000100219,XBP1,upr,angiogenesis,protein folding,er stress,tumor growth,transcription factor
ENSG00000281861,SLC9A3,sodium/hydrogen exchanger activity,ph regulation,proton transmembrane transport,plasma membrane localization,tumor microenvironment adaptation,intracellular ph homeostasis
ENSG00000166927,MS4A7,protein binding,plasma membrane localization,cell surface receptor signaling pathway,immune cell function,tumor microenvironment dynamics,kirc-related
ENSG00000137875,BCL2L10,apoptosis regulation,dna damage response,extrinsic apoptotic signaling,intrinsic apoptotic signaling,mitochondrion localization,caspase binding
ENSG00000155099,PIP4P2,phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity,protein binding,negative regulation of phagocytosis,lipid metabolic process,plasma membrane localization
ENSG00000144451,SPAG16,cilium assembly,axoneme organization,axonemal central apparatus,sperm flagellum,cell projection organization,tumorigenesis
ENSG00000139437,TCHP,protein binding,keratin filament binding,desmosome,anchoring junction,negative regulation of cell growth,apoptotic process
ENSG00000184271,POU6F1,dna-binding transcription factor activity,negative regulation of transcription by rna polymerase ii,sequence-specific dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,brain development,heart development
ENSG00000136451,VEZF1,endothelial cell differentiation,angiogenesis,transcription regulation by rna polymerase ii,dna-binding transcription factor activity,metal ion binding,rna polymerase ii-specific dna binding
ENSG00000197062,ZSCAN26,dna-binding transcription factor activity,rna polymerase ii cis-regulatory region sequence-specific dna binding,nucleus localization,regulation of dna-templated transcription,protein binding,metal ion binding
ENSG00000159063,ALG8,glycosyltransferase activity,dolichol-linked oligosaccharide biosynthetic process,protein n-linked glycosylation,endoplasmic reticulum,protein binding,cancer cell growth
ENSG00000163646,CLRN1,protein binding,actin filament organization,lamellipodium assembly,cell motility,sensory perception of sound,visual perception
ENSG00000167971,CASKIN1,protein binding,signal transduction,postsynaptic density assembly,glutamatergic synapse,cytoplasm,regulation of synaptic plasticity
ENSG00000138175,ARL3,gtp binding,gtpase activity,microtubule binding,protein binding,intraciliary transport,golgi to plasma membrane transport
